Name,date,FTO,FTD,Three_O,Three_D,REBO,REBD,REB,TOP,TOFP,POSS
Stanford,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oregon St,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCLA,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USC,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oregon,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wash State,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saint Louis,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charlotte,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marquette,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rob Morris,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lipscomb,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GA Southern,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Furman,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Col Charlestn,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wofford,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Davidson,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Citadel,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Towson,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wm & Mary,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC-Grnsboro,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elon,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chattanooga,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stetson,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jacksonville,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fla Atlantic,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Campbell,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belmont,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
App State,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E Tenn St,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W Carolina,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC-Wilmgton,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VCU,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hofstra,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morgan St,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beth-Cook,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hampton,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC A&T,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Delaware St,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indiana St,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Evansville,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S Illinois,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S Car State,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Howard,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maryland ES,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Old Dominion,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Mad,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Drexel,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Geo Mason,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Delaware,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Florida A&M,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Norfolk St,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Coppin State,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wichita St,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Georgia St,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quinnipiac,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miami (OH),11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buffalo,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Akron,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marshall,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ohio,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alcorn State,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alab A&M,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grambling St,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kent State,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N Illinois,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E Michigan,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Central Conn,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
St Fran (PA),11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mt St Marys,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Central Mich,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ball State,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W Michigan,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toledo,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bowling Grn,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miss Val St,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX Southern,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ark Pine Bl,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
St Bonavent,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
St Josephs,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rhode Island,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fordham,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U Mass,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Troy,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mercer,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Central FL,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Temple,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Duquesne,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dayton,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prairie View,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jackson St,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Southern,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama St,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Geo Wshgtn,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Richmond,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
La Salle,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Xavier,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gard-Webb,11/11/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E Kentucky,11/12/2016,54.0784,0.292802,10.0,0.36,0.264706,0.75,0.514286,0.140979,0.151823,83.2125
Valparaiso,11/12/2016,46.1619,0.290953,4.0,0.384615,0.375,0.710526,0.56962,0.119778,0.181846,71.4875
Oregon St,11/12/2016,45.5805,0.197273,3.0,0.238095,0.290323,0.878049,0.592593,0.221791,0.174064,81.175
UAB,11/12/2016,42.9967,0.193732,3.0,0.384615,0.407407,0.731707,0.578947,0.17094,0.193732,76.75
Geo Wshgtn,11/12/2016,40.3338,0.1649,8.0,0.428571,0.44,0.666667,0.577465,0.26538,0.117786,71.9
Pittsburgh,11/12/2016,40.1606,0.231972,8.0,0.238095,0.285714,0.7,0.471264,0.133814,0.110943,87.15
N Dakota St,11/12/2016,39.4357,0.183964,1.0,0.3125,0.230769,0.75,0.507937,0.176018,0.208493,73.5375
USC,11/12/2016,38.7722,0.139882,6.0,0.344828,0.393939,0.727273,0.549296,0.169415,0.203465,69.6375
Tennessee,11/12/2016,38.5418,0.375694,1.0,0.277778,0.461538,0.6875,0.538462,0.198252,0.159385,77.8375
Stanford,11/12/2016,38.2397,0.353617,1.0,0.235294,0.285714,0.775,0.538462,0.128149,0.141447,75.8375
Michigan,11/12/2016,34.8155,0.402428,9.0,0.333333,0.333333,0.73913,0.508475,0.131471,0.235906,66.0625
Oregon,11/12/2016,34.1307,0.258318,9.0,0.375,0.4,0.794118,0.594595,0.180779,0.146006,82.0375
Kansas,11/12/2016,33.6795,0.339382,7.0,0.483871,0.289474,0.595238,0.438202,0.109918,0.169691,89.075
TN State,11/12/2016,32.9218,0.329519,7.0,0.321429,0.358974,0.842105,0.592593,0.155664,0.207475,75.9375
Col Charlestn,11/12/2016,32.1668,0.234844,4.0,0.212121,0.35,0.65,0.483146,0.17358,0.224633,83.9375
Duke,11/12/2016,31.9803,0.220162,8.0,0.12,0.410256,0.886364,0.629214,0.102775,0.162225,81.3
Miami (FL),11/12/2016,31.8884,0.0351855,6.0,0.212121,0.371429,0.772727,0.590909,0.113298,0.187656,75.2625
E Carolina,11/12/2016,31.8302,0.115422,5.0,0.444444,0.384615,0.657143,0.540984,0.171109,0.205194,65.975
UNLV,11/12/2016,31.6989,0.102608,2.0,0.296296,0.315789,0.714286,0.522727,0.182414,0.102608,75.7125
Wash State,11/12/2016,31.3931,0.117027,5.0,0.307692,0.2,0.8,0.551724,0.206186,0.093622,76.45
St Johns,11/12/2016,31.2447,0.219368,11.0,0.208333,0.272727,0.657895,0.522388,0.138169,0.207822,73.6125
Northeastrn,11/12/2016,30.7384,0.195796,10.0,0.266667,0.185185,0.657143,0.463768,0.162856,0.149726,74.825
E Tenn St,11/12/2016,30.5981,0.173565,12.0,0.368421,0.416667,0.888889,0.653846,0.18315,0.307076,71.9
Fresno St,11/12/2016,30.5445,0.233978,6.0,0.2,0.09375,0.530612,0.352941,0.140485,0.203459,75.3
NC State,11/12/2016,30.4888,0.34618,4.0,0.227273,0.384615,0.622222,0.488889,0.0995162,0.0757268,75.4375
Mississippi,11/12/2016,29.5902,0.241236,7.0,0.363636,0.517241,0.605263,0.52381,0.241236,0.170876,84.4875
New Mexico,11/12/2016,29.55,0.130255,3.0,0.409091,0.457143,0.677419,0.573529,0.199005,0.236827,74.45
Chattanooga,11/12/2016,29.5487,0.417373,5.0,0.0625,0.3125,0.538462,0.461538,0.159385,0.198252,77.8375
N Illinois,11/12/2016,29.4433,0.237806,4.0,0.277778,0.289474,0.738095,0.55814,0.129712,0.0972842,81.5125
IPFW,11/12/2016,29.3758,0.267559,9.0,0.375,0.395833,0.724138,0.535714,0.119166,0.144928,81.7
Oklahoma St,11/12/2016,29.3288,0.313643,8.0,0.384615,0.342105,0.840909,0.597701,0.147565,0.24046,88.65
Indiana,11/12/2016,29.1889,0.379715,15.0,0.304348,0.404762,0.710526,0.561798,0.169691,0.109918,89.075
Iowa,11/12/2016,29.0425,0.153629,7.0,0.533333,0.323529,0.651163,0.4875,0.181551,0.215081,82.6375
Harvard,11/12/2016,29.0094,0.500947,4.0,0.166667,0.225,0.714286,0.461538,0.141447,0.128149,75.8375
Wichita St,11/12/2016,28.9655,0.141935,4.0,0.1875,0.40625,0.871795,0.661972,0.116959,0.245161,72.5
Wisconsin,11/12/2016,28.691,0.244109,11.0,0.375,0.428571,0.725,0.60274,0.147182,0.162739,62.7375
Florida,11/12/2016,28.6584,0.13616,4.0,0.4,0.411765,0.685714,0.518987,0.0835447,0.235185,69.7875
Massachusetts Lowell,11/12/2016,28.3912,0.326797,5.0,0.2,0.243243,0.675676,0.5,0.268972,0.196078,95.1
U Mass,11/12/2016,28.3912,0.355427,5.0,0.208333,0.324324,0.756757,0.5,0.196078,0.268972,95.1
Arizona,11/12/2016,28.1492,0.111043,5.0,0.32,0.28,0.655172,0.5,0.179372,0.222085,71.05
LA Lafayette,11/12/2016,28.1432,0.356645,7.0,0.4,0.333333,0.714286,0.518519,0.156699,0.211758,81.725
Maryland,11/12/2016,27.853,0.0728597,4.0,0.347826,0.484848,0.862069,0.666667,0.235659,0.174863,64.625
Morgan St,11/12/2016,27.8337,0.182343,3.0,0.392857,0.342857,0.533333,0.444444,0.211805,0.0972497,68.2625
LA Tech,11/12/2016,27.7045,0.31401,7.0,0.5,0.28125,0.740741,0.453125,0.165094,0.181159,75.8
Wright State,11/12/2016,27.5907,0.243568,10.0,0.45,0.4375,0.785714,0.621212,0.19975,0.207033,76.1125
Wagner,11/12/2016,27.3712,0.211186,9.0,0.315789,0.333333,0.69697,0.528571,0.18726,0.118792,65.7625
Purdue,11/12/2016,27.2488,0.110208,9.0,0.242424,0.542857,0.787234,0.681319,0.140368,0.110208,80.7375
Virginia,11/12/2016,26.953,0.195894,8.0,0.333333,0.44,0.774194,0.625,0.156333,0.226031,59.3625
Minnesota,11/12/2016,26.9195,0.313398,10.0,0.333333,0.285714,0.666667,0.481481,0.211758,0.156699,81.725
GA Southern,11/12/2016,26.512,0.364893,5.0,0.166667,0.377778,0.615385,0.511111,0.0757268,0.0995162,75.4375
Kansas St,11/12/2016,26.3688,0.222914,10.0,0.363636,0.4,0.777778,0.591549,0.112132,0.209802,68.2625
Alabama,11/12/2016,26.287,0.203887,10.0,0.391304,0.25,0.74359,0.47561,0.145744,0.165658,68.475
Richmond,11/12/2016,26.0899,0.259358,7.0,0.285714,0.125,0.692308,0.466667,0.182232,0.141468,72.825
La Salle,11/12/2016,26.0549,0.325374,9.0,0.375,0.121951,0.805556,0.426829,0.0964889,0.125951,88.275
Florida A&M,11/12/2016,25.9698,0.3103,9.0,0.333333,0.214286,0.642857,0.405063,0.116262,0.183882,77.0125
Baylor,11/12/2016,25.8993,0.180645,10.0,0.230769,0.290323,0.764706,0.521739,0.140127,0.180645,69.5
Kentucky,11/12/2016,25.4332,0.209626,5.0,0.263158,0.333333,0.555556,0.430769,0.148338,0.308923,78.6375
San Diego St,11/12/2016,25.3566,0.149031,7.0,0.4,0.296296,0.833333,0.525424,0.0984529,0.23845,63.1
Texas,11/12/2016,25.2101,0.275716,3.0,0.26087,0.133333,0.770833,0.518519,0.171821,0.127253,83.3
Citadel,11/12/2016,25.0186,0.428845,7.0,0.25,0.35,0.65,0.516854,0.224633,0.17358,83.9375
Albany,11/12/2016,24.9493,0.264542,7.0,0.36,0.344828,0.909091,0.623188,0.166366,0.144296,80.1625
Oakland,11/12/2016,24.9369,0.186378,7.0,0.45,0.137931,0.844444,0.546512,0.204053,0.120598,84.2125
Bucknell,11/12/2016,24.8001,0.200819,7.0,0.363636,0.233333,0.55,0.407895,0.179399,0.264236,76.6125
S Florida,11/12/2016,24.6713,0.372039,5.0,0.391304,0.357143,0.785714,0.594937,0.183882,0.116262,77.0125
Northwestern,11/12/2016,24.4294,0.338094,11.0,0.357143,0.363636,0.794872,0.609756,0.144806,0.139901,77.775
Old Dominion,11/12/2016,24.2424,0.175676,4.0,0.3,0.358974,0.733333,0.493671,0.1125,0.216216,66.0
Dartmouth,11/12/2016,24.227,0.241027,4.0,0.25,0.148148,0.552632,0.455696,0.242645,0.125753,78.425
IUPUI,11/12/2016,24.0349,0.607293,9.0,0.4,0.25,0.735294,0.485714,0.151823,0.140979,83.2125
Auburn,11/12/2016,23.9342,0.251145,13.0,0.3,0.264706,0.666667,0.461538,0.18366,0.293002,83.5625
S Methodist,11/12/2016,23.8628,0.194679,8.0,0.272727,0.551724,0.705882,0.614286,0.216737,0.298507,67.05
Nevada,11/12/2016,23.8247,0.218142,5.0,0.384615,0.241379,0.615385,0.418182,0.12165,0.0872569,58.7625
Tulsa,11/12/2016,23.7306,0.251138,10.0,0.391304,0.428571,0.666667,0.537313,0.173135,0.20091,71.6375
Creighton,11/12/2016,23.6871,0.164451,10.0,0.473684,0.266667,0.710526,0.513889,0.192716,0.153488,80.2125
VA Military,11/12/2016,23.3436,0.416531,8.0,0.388889,0.307692,0.875,0.533333,0.141468,0.182232,72.825
Saint Louis,11/12/2016,23.3123,0.182454,4.0,0.565217,0.315789,0.8,0.472222,0.190556,0.206781,77.2125
Hawaii,11/12/2016,23.3036,0.226325,3.0,0.411765,0.321429,0.676471,0.530303,0.244051,0.166766,72.95
Norfolk St,11/12/2016,23.2201,0.209327,5.0,0.478261,0.228571,0.764706,0.479452,0.147761,0.160074,73.2125
NW State,11/12/2016,22.927,0.26371,5.0,0.208333,0.205882,0.5,0.378378,0.248533,0.143842,65.425
Incarnate Word,11/12/2016,22.8091,0.343643,6.0,0.166667,0.229167,0.866667,0.481481,0.127253,0.171821,83.3
N Carolina,11/12/2016,22.7992,0.206634,9.0,0.4,0.444444,0.711111,0.577778,0.136914,0.130506,78.95
Austin Peay,11/12/2016,22.6591,0.176419,7.0,0.40625,0.228571,0.714286,0.486486,0.204758,0.105851,75.025
Temple,11/12/2016,22.6565,0.289467,9.0,0.321429,0.194444,0.878049,0.573171,0.125951,0.0964889,88.275
Texas Tech,11/12/2016,22.4756,0.290425,10.0,0.304348,0.272727,0.8,0.571429,0.17149,0.181516,75.6375
Penn State,11/12/2016,22.4544,0.277277,9.0,0.5,0.0909091,0.655172,0.376812,0.144296,0.166366,80.1625
Presbyterian,11/12/2016,22.3797,0.253084,6.0,0.354839,0.192308,0.647059,0.455882,0.124957,0.177159,67.025
N Arizona,11/12/2016,22.2958,0.247517,8.0,0.228571,0.289474,0.875,0.580247,0.169159,0.104218,71.7625
Indiana St,11/12/2016,22.0825,0.399946,10.0,0.222222,0.261905,0.710526,0.44186,0.0972842,0.129712,81.5125
Illinois St,11/12/2016,22.069,0.233129,6.0,0.363636,0.290323,0.756757,0.544118,0.220859,0.171779,72.5
Drexel,11/12/2016,21.9103,0.155512,9.0,0.333333,0.44186,0.585366,0.505747,0.173866,0.155512,73.025
W Virginia,11/12/2016,21.8966,0.236302,6.0,0.291667,0.444444,0.787879,0.584416,0.138833,0.248117,77.6375
Niagara,11/12/2016,21.8393,0.211805,6.0,0.4,0.25,0.72,0.485294,0.196893,0.211805,73.2625
E Michigan,11/12/2016,21.8015,0.463201,5.0,0.242424,0.3,0.714286,0.528736,0.110943,0.133814,87.15
Campbell,11/12/2016,21.4326,0.373832,10.0,0.307692,0.159091,0.657895,0.402299,0.24046,0.147565,88.65
Vanderbilt,11/12/2016,21.4207,0.0565851,8.0,0.419355,0.27027,0.735294,0.486842,0.212617,0.135804,79.3625
Louisville,11/12/2016,21.3789,0.249493,3.0,0.266667,0.5,0.767442,0.641975,0.136112,0.174645,70.1625
Howard,11/12/2016,21.1921,0.341824,4.0,0.375,0.26087,0.666667,0.491525,0.235906,0.131471,66.0625
Houston Bap,11/12/2016,21.1535,0.306232,7.0,0.588235,0.2,0.727273,0.428571,0.181516,0.17149,75.6375
Utah State,11/12/2016,21.1268,0.234568,7.0,0.275862,0.0689655,0.761905,0.467532,0.136986,0.135802,71.0
Drake,11/12/2016,21.1193,0.220866,7.0,0.333333,0.266667,0.583333,0.432836,0.177159,0.151119,71.025
S Carolina,11/12/2016,21.1082,0.353774,9.0,0.35,0.259259,0.71875,0.546875,0.181159,0.165094,75.8
UCLA,11/12/2016,21.0266,0.298348,18.0,0.384615,0.37931,0.704545,0.565789,0.130648,0.149174,80.85
S Illinois,11/12/2016,21.0215,0.344014,9.0,0.526316,0.214286,0.5625,0.378788,0.207033,0.19975,76.1125
S Utah,11/12/2016,20.9827,0.44318,10.0,0.210526,0.289474,0.625,0.43038,0.181846,0.119778,71.4875
Jksnville St,11/12/2016,20.9388,0.334728,9.0,0.357143,0.333333,0.571429,0.462687,0.20091,0.173135,71.6375
Xavier,11/12/2016,20.7657,0.19756,4.0,0.391304,0.44,0.689655,0.55,0.193072,0.232423,77.05
Ohio State,11/12/2016,20.2349,0.299299,10.0,0.275862,0.26087,0.738095,0.557143,0.239401,0.0997662,69.1875
Navy,11/12/2016,20.2349,0.279302,8.0,0.555556,0.261905,0.73913,0.442857,0.0997662,0.239401,69.1875
TN Martin,11/12/2016,20.1213,0.371906,12.0,0.368421,0.394737,0.482759,0.47619,0.170876,0.241236,84.4875
Binghamton,11/12/2016,19.9435,0.237494,7.0,0.137931,0.105263,0.763158,0.47561,0.126243,0.142497,75.2125
Duquesne,11/12/2016,19.8675,0.194286,2.0,0.333333,0.290323,0.684211,0.52439,0.201183,0.171429,75.5
UC Davis,11/12/2016,19.7531,0.422516,9.0,0.35,0.157895,0.641026,0.407407,0.207475,0.155664,75.9375
Marist,11/12/2016,19.6802,0.380267,3.0,0.363636,0.113636,0.589744,0.370787,0.162225,0.102775,81.3
Arkansas,11/12/2016,19.5838,0.397219,6.0,0.321429,0.275862,0.604167,0.464286,0.144928,0.119166,81.7
San Fransco,11/12/2016,19.548,0.280421,8.0,0.478261,0.354839,0.513514,0.428571,0.226171,0.250376,81.85
Army,11/12/2016,19.5033,0.361558,9.0,0.36,0.205882,0.6,0.405405,0.146006,0.180779,82.0375
Cal Poly,11/12/2016,19.4932,0.253165,7.0,0.4,0.235294,0.823529,0.531646,0.176574,0.13261,76.95
N Florida,11/12/2016,19.1473,0.334909,6.0,0.40625,0.333333,0.735294,0.538462,0.293002,0.18366,83.5625
Nicholls St,11/12/2016,18.6916,0.28786,5.0,0.5,0.21875,0.821429,0.5,0.1221,0.20025,74.9
Cornell,11/12/2016,18.6139,0.290358,4.0,0.368421,0.236842,0.894737,0.52439,0.142497,0.126243,75.2125
Clemson,11/12/2016,18.5947,0.137651,7.0,0.333333,0.25,0.6875,0.459459,0.11405,0.175192,69.9125
IL-Chicago,11/12/2016,18.3262,0.258481,11.0,0.380952,0.486486,0.645161,0.571429,0.250376,0.226171,81.85
Gonzaga,11/12/2016,18.2871,0.224656,7.0,0.36,0.259259,0.847826,0.614458,0.179725,0.123561,82.025
Connecticut,11/12/2016,18.2475,0.307641,6.0,0.36,0.30303,0.666667,0.471429,0.118792,0.18726,65.7625
Rob Morris,11/12/2016,18.2009,0.254777,3.0,0.277778,0.266667,0.702703,0.5,0.191789,0.181984,71.425
Lehigh,11/12/2016,18.17,0.215786,9.0,0.235294,0.310345,0.56,0.45,0.232423,0.193072,77.05
Santa Clara,11/12/2016,18.1153,0.241655,8.0,0.296296,0.125,0.710526,0.419753,0.104218,0.169159,71.7625
Mt St Marys,11/12/2016,18.0325,0.309705,7.0,0.333333,0.212121,0.555556,0.415584,0.248117,0.138833,77.6375
Miss Val St,11/12/2016,18.0006,0.32303,5.0,0.423077,0.205128,0.636364,0.390244,0.139901,0.144806,77.775
Colorado,11/12/2016,17.99,0.243443,13.0,0.0909091,0.233333,0.714286,0.54023,0.126163,0.104333,72.2625
Murray St,11/12/2016,17.931,0.257669,12.0,0.375,0.243243,0.709677,0.455882,0.171779,0.220859,72.5
Furman,11/12/2016,17.9038,0.249913,11.0,0.315789,0.352941,0.807692,0.544118,0.177159,0.124957,67.025
F Dickinson,11/12/2016,17.8786,0.330427,9.0,0.5,0.157895,0.71875,0.410959,0.127045,0.146856,72.7125
Seton Hall,11/12/2016,17.8786,0.203271,8.0,0.310345,0.28125,0.842105,0.589041,0.146856,0.127045,72.7125
Cincinnati,11/12/2016,17.758,0.182827,6.0,0.4,0.5,0.775,0.651515,0.150801,0.182827,67.575
Colgate,11/12/2016,17.5676,0.22619,6.0,0.35,0.318182,0.62963,0.470588,0.159091,0.154762,74.0
VCU,11/12/2016,17.5599,0.190898,6.0,0.352941,0.37037,0.827586,0.583333,0.178714,0.177263,68.3375
Central Ark,11/12/2016,17.5334,0.307744,6.0,0.37931,0.275,0.571429,0.39726,0.162739,0.147182,62.7375
Stony Brook,11/12/2016,17.4991,0.172015,6.0,0.4,0.395349,0.730769,0.545455,0.116857,0.185246,68.575
S Dakota St,11/12/2016,17.4761,0.152247,8.0,0.375,0.025641,0.666667,0.325,0.159178,0.17567,74.3875
Boston U,11/12/2016,17.3739,0.463514,8.0,0.47619,0.342857,0.814815,0.536232,0.149726,0.162856,74.825
Pacific,11/12/2016,17.316,0.261296,10.0,0.6,0.295455,0.62069,0.434211,0.149174,0.130648,80.85
Rider,11/12/2016,17.316,0.190306,4.0,0.190476,0.225806,0.735294,0.513889,0.24368,0.225989,75.075
Alab A&M,11/12/2016,17.1909,0.0946106,5.0,0.444444,0.3,0.565217,0.418182,0.164412,0.0810948,63.9875
St Marys,11/12/2016,17.0177,0.36495,5.0,0.294118,0.384615,0.758621,0.581818,0.0872569,0.12165,58.7625
UC Irvine,11/12/2016,16.9014,0.287671,8.0,0.368421,0.238095,0.931035,0.532468,0.135802,0.136986,71.0
