,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1,Name,date,ORTG,ORTGlast3,home_ORTG,away_ORTG,ORTGprevSeason,DRTG,DRTGlast3,home_DRTG,away_DRTG,DRTGprevSeason
4804,4804,4804,12806,12806,12806,12806,12806,Siena,12/17/2016,0.998244,0.965937,1.05081,0.975492,1.05201,1.01986,0.961506,0.867475,1.08582,0.985935
4805,4805,4805,14549,14549,14549,14549,14549,Siena,12/22/2016,1.00395,0.979898,1.05463,0.975492,1.05201,1.02006,0.993964,0.902981,1.08582,0.985935
4806,4806,4806,16672,16672,16672,16672,16672,Siena,12/29/2016,0.994878,0.98414,1.05463,0.965412,1.05201,1.03244,1.08545,0.902981,1.09629,0.985935
4807,4807,4807,17396,17396,17396,17396,17396,Siena,12/31/2016,0.984648,0.936318,1.01607,0.965412,1.05201,1.0363,1.09477,0.938335,1.09629,0.985935
4808,4808,4808,18785,18785,18785,18785,18785,South Dakota,01/04/2017,0.992632,0.968355,1.04884,0.965041,1.02407,1.0007700000000002,1.05955,0.8813540000000001,1.05939,1.08745
4809,4809,4809,19836,19836,19836,19836,19836,South Dakota,01/07/2017,0.995048,1.05615,1.04884,0.970999,1.02407,0.997593,0.956428,0.8813540000000001,1.04956,1.08745
4810,4810,4810,21232,21232,21232,21232,21232,South Dakota,01/11/2017,1.00281,1.06276,1.0617299999999998,0.970999,1.02407,0.996433,0.989464,0.898033,1.04956,1.08745
4811,4811,4811,22283,22283,22283,22283,22283,South Dakota,01/14/2017,1.00175,1.04788,1.05085,0.970999,1.02407,0.996461,0.974661,0.911653,1.04956,1.08745
4812,4812,4812,23345,23345,23345,23345,23345,South Dakota,01/17/2017,0.998638,1.01822,1.03744,0.970999,1.02407,0.991469,0.958056,0.909913,1.04956,1.08745
4813,4813,4813,118,118,118,118,118,South Dakota,11/11/2016,0.0,0.0,0.0,0.0,1.02407,0.0,0.0,0.0,0.0,1.08745
4814,4814,4814,754,754,754,754,754,South Dakota,11/13/2016,1.11228,1.11228,0.0,1.11228,1.02407,1.04189,1.04189,0.0,1.04189,1.08745
4815,4815,4815,3602,3602,3602,3602,3602,South Dakota,11/21/2016,1.05272,1.05272,0.99856,1.11228,1.02407,0.978962,0.978962,0.921748,1.04189,1.08745
4816,4816,4816,3961,3961,3961,3961,3961,South Dakota,11/22/2016,1.04279,1.04279,0.99856,1.06595,1.02407,0.98119,0.98119,0.921748,1.01232,1.08745
4817,4817,4817,4382,4382,4382,4382,4382,South Dakota,11/23/2016,0.996664,0.96016,0.99856,0.995984,1.02407,1.0405799999999998,1.04017,0.921748,1.08319,1.08745
4818,4818,4818,5829,5829,5829,5829,5829,South Dakota,11/27/2016,0.973687,0.918187,0.99856,0.966831,1.02407,1.03178,1.06886,0.921748,1.0621,1.08745
4819,4819,4819,6843,6843,6843,6843,6843,South Dakota,11/30/2016,0.994401,0.939168,1.04904,0.966831,1.02407,1.03193,1.08984,0.972113,1.0621,1.08745
4820,4820,4820,7887,7887,7887,7887,7887,South Dakota,12/03/2016,1.00124,1.0077,1.04904,0.982374,1.02407,1.03685,1.03158,0.972113,1.0624,1.08745
4821,4821,4821,9332,9332,9332,9332,9332,South Dakota,12/07/2016,0.974541,0.975942,1.04904,0.950265,1.02407,1.0261,1.0168,0.972113,1.0437,1.08745
4822,4822,4822,10377,10377,10377,10377,10377,South Dakota,12/10/2016,0.977097,0.944968,1.03131,0.950265,1.02407,0.996913,0.931904,0.902394,1.0437,1.08745
4823,4823,4823,12482,12482,12482,12482,12482,South Dakota,12/16/2016,0.98333,0.94214,1.0340200000000002,0.950265,1.02407,0.979192,0.846561,0.8803110000000001,1.0437,1.08745
4824,4824,4824,13173,13173,13173,13173,13173,South Dakota,12/18/2016,0.989437,1.02853,1.0340200000000002,0.964764,1.02407,0.989437,0.8932,0.8803110000000001,1.0498299999999998,1.08745
4825,4825,4825,14210,14210,14210,14210,14210,South Dakota,12/21/2016,0.999015,1.06442,1.0340200000000002,0.982022,1.02407,0.985314,0.950702,0.8803110000000001,1.0363,1.08745
4826,4826,4826,16700,16700,16700,16700,16700,South Dakota,12/29/2016,0.98098,0.973674,1.0340200000000002,0.958387,1.02407,1.00707,1.09378,0.8803110000000001,1.0610700000000002,1.08745
4827,4827,4827,17378,17378,17378,17378,17378,South Dakota,12/31/2016,0.99018,0.992748,1.04884,0.958387,1.02407,0.997901,1.02713,0.8813540000000001,1.0610700000000002,1.08745
4828,4828,4828,18867,18867,18867,18867,18867,Southern,01/04/2017,0.945882,0.944842,0.982348,0.93438,0.99496,1.02317,1.0152,0.966999,1.04089,0.971218
4829,4829,4829,19922,19922,19922,19922,19922,Southern,01/07/2017,0.945918,0.905385,0.972045,0.93438,0.99496,1.0254,0.988135,0.990316,1.04089,0.971218
4830,4830,4830,20603,20603,20603,20603,20603,Southern,01/09/2017,0.961767,1.01103,0.972045,0.957722,0.99496,1.02678,1.00184,0.990316,1.04113,0.971218
4831,4831,4831,22363,22363,22363,22363,22363,Southern,01/14/2017,0.959339,1.00921,0.972045,0.954773,0.99496,1.02407,1.02739,0.990316,1.0362,0.971218
4832,4832,4832,23046,23046,23046,23046,23046,Southern,01/16/2017,0.968089,1.06199,0.997666,0.954773,0.99496,1.02786,1.03828,1.0093299999999998,1.0362,0.971218
4833,4833,4833,23374,23374,23374,23374,23374,Southern,01/17/2017,0.983338,1.08455,1.03586,0.954773,0.99496,1.03438,1.07002,1.03103,1.0362,0.971218
4834,4834,4834,593,593,593,593,593,Southern,11/12/2016,0.0,0.0,0.0,0.0,0.99496,0.0,0.0,0.0,0.0,0.971218
4835,4835,4835,1271,1271,1271,1271,1271,Southern,11/14/2016,0.8852190000000001,0.8852190000000001,0.0,0.8852190000000001,0.99496,1.01734,1.01734,0.0,1.01734,0.971218
4836,4836,4836,2391,2391,2391,2391,2391,Southern,11/17/2016,0.857713,0.857713,0.0,0.857713,0.99496,1.02394,1.02394,0.0,1.02394,0.971218
4837,4837,4837,4150,4150,4150,4150,4150,Southern,11/22/2016,0.889215,0.889215,0.0,0.889215,0.99496,1.0276299999999998,1.0276299999999998,0.0,1.0276299999999998,0.971218
4838,4838,4838,7966,7966,7966,7966,7966,Southern,12/03/2016,0.952303,0.97429,1.17281,0.889215,0.99496,1.02079,1.0219200000000002,0.996885,1.0276299999999998,0.971218
4839,4839,4839,9341,9341,9341,9341,9341,Southern,12/07/2016,0.97122,1.04364,1.17281,0.927965,0.99496,0.994529,0.975765,0.996885,0.994023,0.971218
4840,4840,4840,11802,11802,11802,11802,11802,Southern,12/14/2016,0.970952,1.05754,1.17281,0.936116,0.99496,1.00979,0.990891,0.996885,1.01202,0.971218
4841,4841,4841,13248,13248,13248,13248,13248,Southern,12/18/2016,0.949472,0.945688,1.17281,0.916912,0.99496,1.03901,1.06335,0.996885,1.04515,0.971218
4842,4842,4842,13952,13952,13952,13952,13952,Southern,12/20/2016,0.946217,0.90425,1.17281,0.918009,0.99496,1.02575,1.07814,0.996885,1.02934,0.971218
4843,4843,4843,16386,16386,16386,16386,16386,Southern,12/28/2016,0.958023,0.931321,1.17281,0.93438,0.99496,1.03653,1.09174,0.996885,1.04089,0.971218
4844,4844,4844,17459,17459,17459,17459,17459,Southern,12/31/2016,0.947501,0.942597,1.0092,0.93438,0.99496,1.034,1.0215299999999998,1.00161,1.04089,0.971218
4845,4845,4845,19684,19684,19684,19684,19684,St Bonavent,01/07/2017,1.10858,1.10351,1.11906,1.0976,1.08611,1.02879,1.14113,1.10072,0.953434,1.02074
4846,4846,4846,21090,21090,21090,21090,21090,St Bonavent,01/11/2017,1.10898,1.05337,1.11854,1.0976,1.08611,1.02556,1.02757,1.08621,0.953434,1.02074
4847,4847,4847,22149,22149,22149,22149,22149,St Bonavent,01/14/2017,1.09637,0.985692,1.11854,1.07307,1.08611,1.03178,1.09017,1.08621,0.974595,1.02074
4848,4848,4848,23196,23196,23196,23196,23196,St Bonavent,01/17/2017,1.09771,1.04184,1.11893,1.07307,1.08611,1.0207,0.979139,1.06043,0.974595,1.02074
4849,4849,4849,584,584,584,584,584,St Bonavent,11/12/2016,0.0,0.0,0.0,0.0,1.08611,0.0,0.0,0.0,0.0,1.02074
4850,4850,4850,2145,2145,2145,2145,2145,St Bonavent,11/17/2016,1.16474,1.16474,1.16474,0.0,1.08611,1.03814,1.03814,1.03814,0.0,1.02074
4851,4851,4851,3631,3631,3631,3631,3631,St Bonavent,11/21/2016,1.03133,1.03133,1.16474,0.889338,1.08611,1.01175,1.01175,1.03814,0.983662,1.02074
4852,4852,4852,4028,4028,4028,4028,4028,St Bonavent,11/22/2016,0.995758,0.995758,1.16474,0.903682,1.08611,0.995758,0.995758,1.03814,0.972665,1.02074
4853,4853,4853,4287,4287,4287,4287,4287,St Bonavent,11/23/2016,1.0668,1.03252,1.16474,1.03252,1.08611,0.965042,0.939456,1.03814,0.939456,1.02074
4854,4854,4854,6703,6703,6703,6703,6703,St Bonavent,11/30/2016,1.10988,1.1646299999999998,1.16474,1.09514,1.08611,0.957072,0.918965,1.03814,0.935295,1.02074
4855,4855,4855,7774,7774,7774,7774,7774,St Bonavent,12/03/2016,1.08785,1.17711,1.07453,1.09514,1.08611,0.947201,0.900141,0.968944,0.935295,1.02074
4856,4856,4856,8817,8817,8817,8817,8817,St Bonavent,12/06/2016,1.1018,1.1489200000000002,1.11006,1.09514,1.08611,0.969959,0.97658,1.01298,0.935295,1.02074
4857,4857,4857,10222,10222,10222,10222,10222,St Bonavent,12/10/2016,1.09795,1.0788799999999998,1.11006,1.09018,1.08611,0.972654,0.997538,1.01298,0.94681,1.02074
4858,4858,4858,12675,12675,12675,12675,12675,St Bonavent,12/17/2016,1.09965,1.1236700000000002,1.11098,1.09018,1.08611,0.989092,1.07443,1.03972,0.94681,1.02074
4859,4859,4859,13378,13378,13378,13378,13378,St Bonavent,12/19/2016,1.10325,1.10682,1.11098,1.09782,1.08611,0.989586,1.03764,1.03972,0.954333,1.02074
4860,4860,4860,14427,14427,14427,14427,14427,St Bonavent,12/22/2016,1.11005,1.14351,1.12392,1.09782,1.08611,0.996262,1.0615,1.04383,0.954333,1.02074
4861,4861,4861,16873,16873,16873,16873,16873,St Bonavent,12/30/2016,1.12325,1.19351,1.14714,1.09782,1.08611,1.02505,1.13208,1.09149,0.954333,1.02074
4862,4862,4862,17225,17225,17225,17225,17225,St Bonavent,12/31/2016,1.12104,1.17653,1.14714,1.0976,1.08611,1.01876,1.10978,1.09149,0.953434,1.02074
4863,4863,4863,19268,19268,19268,19268,19268,St Fran (NY),01/05/2017,0.904172,1.01605,0.965917,0.869849,0.937337,1.05799,0.993366,0.976956,1.10304,0.966366
4864,4864,4864,19977,19977,19977,19977,19977,St Fran (NY),01/07/2017,0.893655,0.974379,0.965917,0.85761,0.937337,1.05989,1.03144,0.976956,1.10126,0.966366
4865,4865,4865,21737,21737,21737,21737,21737,St Fran (NY),01/12/2017,0.894509,0.923894,0.965917,0.861766,0.937337,1.05502,1.01628,0.976956,1.09081,0.966366
4866,4866,4866,22437,22437,22437,22437,22437,St Fran (NY),01/14/2017,0.9002389999999999,0.881633,0.9696,0.861766,0.937337,1.06059,1.07289,1.0061,1.09081,0.966366
4867,4867,4867,23494,23494,23494,23494,23494,St Fran (NY),01/17/2017,0.899293,0.929158,0.9696,0.863293,0.937337,1.05536,1.03132,1.0061,1.08058,0.966366
4868,4868,4868,983,983,983,983,983,St Fran (NY),11/13/2016,0.0,0.0,0.0,0.0,0.937337,0.0,0.0,0.0,0.0,0.966366
4869,4869,4869,1666,1666,1666,1666,1666,St Fran (NY),11/15/2016,0.864176,0.864176,0.0,0.864176,0.937337,1.21835,1.21835,0.0,1.21835,0.966366
4870,4870,4870,3857,3857,3857,3857,3857,St Fran (NY),11/21/2016,0.6911930000000001,0.6911930000000001,0.0,0.6911930000000001,0.937337,1.17428,1.17428,0.0,1.17428,0.966366
4871,4871,4871,5261,5261,5261,5261,5261,St Fran (NY),11/25/2016,0.7010569999999999,0.7010569999999999,0.0,0.7010569999999999,0.937337,1.10379,1.10379,0.0,1.10379,0.966366
4872,4872,4872,5595,5595,5595,5595,5595,St Fran (NY),11/26/2016,0.845133,0.8387629999999999,0.0,0.845133,0.937337,1.11146,1.0757,0.0,1.11146,0.966366
4873,4873,4873,7002,7002,7002,7002,7002,St Fran (NY),11/30/2016,0.8517610000000001,0.951556,0.0,0.8517610000000001,0.937337,1.0939,1.04394,0.0,1.0939,0.966366
4874,4874,4874,8054,8054,8054,8054,8054,St Fran (NY),12/03/2016,0.8598899999999999,0.999291,0.0,0.8598899999999999,0.937337,1.08067,1.06038,0.0,1.08067,0.966366
4875,4875,4875,8762,8762,8762,8762,8762,St Fran (NY),12/05/2016,0.853194,0.8636229999999999,0.0,0.853194,0.937337,1.08352,1.04737,0.0,1.08352,0.966366
4876,4876,4876,10505,10505,10505,10505,10505,St Fran (NY),12/10/2016,0.8741629999999999,0.91013,1.02291,0.853194,0.937337,1.07954,1.05648,1.05132,1.08352,0.966366
4877,4877,4877,12955,12955,12955,12955,12955,St Fran (NY),12/17/2016,0.891541,0.953685,1.02291,0.8755719999999999,0.937337,1.08709,1.0997,1.05132,1.09144,0.966366
4878,4878,4878,14017,14017,14017,14017,14017,St Fran (NY),12/20/2016,0.8847659999999999,0.955478,1.02291,0.869849,0.937337,1.098,1.13042,1.05132,1.10304,0.966366
4879,4879,4879,15074,15074,15074,15074,15074,St Fran (NY),12/23/2016,0.8730979999999999,0.87039,0.888027,0.869849,0.937337,1.07594,1.06679,0.951458,1.10304,0.966366
4880,4880,4880,16828,16828,16828,16828,16828,St Fran (NY),12/29/2016,0.872292,0.813191,0.879909,0.869849,0.937337,1.06743,1.00703,0.956423,1.10304,0.966366
4881,4881,4881,17523,17523,17523,17523,17523,St Fran (NY),12/31/2016,0.8877139999999999,0.897668,0.928678,0.869849,0.937337,1.06397,0.949097,0.974409,1.10304,0.966366
4882,4882,4882,19197,19197,19197,19197,19197,St Fran (PA),01/05/2017,0.955842,0.964686,1.00964,0.938598,1.0056200000000002,1.05722,1.03359,1.00964,1.07247,1.05673
4883,4883,4883,19887,19887,19887,19887,19887,St Fran (PA),01/07/2017,0.965813,1.03711,1.02906,0.938598,1.0056200000000002,1.0337,0.890224,0.94359,1.07247,1.05673
4884,4884,4884,21637,21637,21637,21637,21637,St Fran (PA),01/12/2017,0.971816,1.09124,1.0348,0.938598,1.0056200000000002,1.0479,0.944521,1.00132,1.07247,1.05673
4885,4885,4885,22328,22328,22328,22328,22328,St Fran (PA),01/14/2017,0.976761,1.06443,1.0348,0.949141,1.0056200000000002,1.02983,0.915033,1.00132,1.04339,1.05673
4886,4886,4886,23382,23382,23382,23382,23382,St Fran (PA),01/17/2017,0.977793,1.03271,1.0348,0.953044,1.0056200000000002,1.0326799999999998,1.028,1.00132,1.04629,1.05673
4887,4887,4887,585,585,585,585,585,St Fran (PA),11/12/2016,0.0,0.0,0.0,0.0,1.0056200000000002,0.0,0.0,0.0,0.0,1.05673
4888,4888,4888,1881,1881,1881,1881,1881,St Fran (PA),11/16/2016,1.03814,1.03814,0.0,1.03814,1.0056200000000002,1.16474,1.16474,0.0,1.16474,1.05673
4889,4889,4889,4393,4393,4393,4393,4393,St Fran (PA),11/23/2016,0.990614,0.990614,0.0,0.990614,1.0056200000000002,1.14205,1.14205,0.0,1.14205,1.05673
4890,4890,4890,5361,5361,5361,5361,5361,St Fran (PA),11/26/2016,1.0401200000000002,1.0401200000000002,1.14323,0.990614,1.0056200000000002,1.07849,1.07849,0.946124,1.14205,1.05673
4891,4891,4891,6781,6781,6781,6781,6781,St Fran (PA),11/30/2016,1.03215,1.03004,1.14323,0.994937,1.0056200000000002,1.03875,0.99437,0.946124,1.06978,1.05673
4892,4892,4892,7870,7870,7870,7870,7870,St Fran (PA),12/03/2016,1.01102,1.0257,1.14323,0.977785,1.0056200000000002,1.05062,0.984853,0.946124,1.0768799999999998,1.05673
4893,4893,4893,11029,11029,11029,11029,11029,St Fran (PA),12/12/2016,1.00998,0.976921,1.07682,0.977785,1.0056200000000002,1.05011,1.01899,0.994513,1.0768799999999998,1.05673
4894,4894,4894,12847,12847,12847,12847,12847,St Fran (PA),12/17/2016,0.976205,0.902256,1.07682,0.938288,1.0056200000000002,1.07195,1.11583,0.994513,1.10113,1.05673
4895,4895,4895,13572,13572,13572,13572,13572,St Fran (PA),12/19/2016,0.963995,0.885152,1.00964,0.938288,1.0056200000000002,1.06817,1.09759,1.00964,1.10113,1.05673
4896,4896,4896,14290,14290,14290,14290,14290,St Fran (PA),12/21/2016,0.953011,0.842606,1.00964,0.926307,1.0056200000000002,1.0647799999999998,1.09323,1.00964,1.09079,1.05673
4897,4897,4897,16767,16767,16767,16767,16767,St Fran (PA),12/29/2016,0.944387,0.865519,1.00964,0.917544,1.0056200000000002,1.07682,1.0888799999999998,1.00964,1.10445,1.05673
4898,4898,4898,17477,17477,17477,17477,17477,St Fran (PA),12/31/2016,0.940058,0.8728450000000001,1.00964,0.914883,1.0056200000000002,1.0754,1.0957,1.00964,1.09919,1.05673
4899,4899,4899,18683,18683,18683,18683,18683,St Johns,01/04/2017,1.05262,1.1455,1.12789,1.00476,0.8917649999999999,0.959768,0.951501,0.914259,0.9887,1.02291
4900,4900,4900,19745,19745,19745,19745,19745,St Johns,01/07/2017,1.04603,1.05123,1.1013,1.00476,0.8917649999999999,0.96994,1.06975,0.944813,0.9887,1.02291
4901,4901,4901,20450,20450,20450,20450,20450,St Johns,01/09/2017,1.04673,1.04385,1.1013,1.01013,0.8917649999999999,0.987053,1.14241,0.944813,1.01538,1.02291
4902,4902,4902,22242,22242,22242,22242,22242,St Johns,01/14/2017,1.02417,0.8887,1.1013,0.977459,0.8917649999999999,0.988757,1.1268200000000002,0.944813,1.01537,1.02291
4903,4903,4903,22961,22961,22961,22961,22961,St Johns,01/16/2017,1.0131,0.842151,1.06477,0.977459,0.8917649999999999,0.988563,1.08525,0.949703,1.01537,1.02291
4904,4904,4904,23309,23309,23309,23309,23309,St Johns,01/17/2017,1.01665,0.84609,1.06724,0.977459,0.8917649999999999,0.986616,0.984136,0.949505,1.01537,1.02291
4905,4905,4905,29,29,29,29,29,St Johns,11/11/2016,0.0,0.0,0.0,0.0,0.8917649999999999,0.0,0.0,0.0,0.0,1.02291
4906,4906,4906,1057,1057,1057,1057,1057,St Johns,11/14/2016,1.35846,1.35846,1.35846,0.0,0.8917649999999999,0.719986,0.719986,0.719986,0.0,1.02291
4907,4907,4907,2486,2486,2486,2486,2486,St Johns,11/18/2016,1.17423,1.17423,1.17423,0.0,0.8917649999999999,0.756282,0.756282,0.756282,0.0,1.02291
4908,4908,4908,4250,4250,4250,4250,4250,St Johns,11/23/2016,1.1271799999999998,1.1271799999999998,1.17423,1.04132,0.8917649999999999,0.8828889999999999,0.8828889999999999,0.756282,1.11397,1.02291
4909,4909,4909,4647,4647,4647,4647,4647,St Johns,11/24/2016,1.0532700000000002,0.957651,1.17423,0.937747,0.8917649999999999,0.904193,0.961907,0.756282,1.04546,1.02291
4910,4910,4910,5024,5024,5024,5024,5024,St Johns,11/25/2016,1.02818,0.933484,1.17423,0.933484,0.8917649999999999,0.9238,1.03242,0.756282,1.03242,1.02291
4911,4911,4911,6515,6515,6515,6515,6515,St Johns,11/29/2016,0.984487,0.835017,1.17423,0.890818,0.8917649999999999,0.914323,0.94725,0.756282,0.992345,1.02291
4912,4912,4912,7548,7548,7548,7548,7548,St Johns,12/02/2016,0.994061,0.909302,1.13816,0.890818,0.8917649999999999,0.946362,1.00673,0.882185,0.992345,1.02291
4913,4913,4913,8530,8530,8530,8530,8530,St Johns,12/05/2016,1.03373,1.04372,1.13816,0.973152,0.8917649999999999,0.958214,1.02022,0.882185,1.00232,1.02291
4914,4914,4914,9596,9596,9596,9596,9596,St Johns,12/08/2016,1.0293,1.12383,1.10104,0.973152,0.8917649999999999,0.953443,1.03596,0.8909969999999999,1.00232,1.02291
4915,4915,4915,10615,10615,10615,10615,10615,St Johns,12/11/2016,1.05364,1.19684,1.13679,0.973152,0.8917649999999999,0.9472,0.949215,0.890258,1.00232,1.02291
4916,4916,4916,13086,13086,13086,13086,13086,St Johns,12/18/2016,1.04475,1.07428,1.13679,0.970633,0.8917649999999999,0.949443,0.925947,0.890258,0.997105,1.02291
4917,4917,4917,14153,14153,14153,14153,14153,St Johns,12/21/2016,1.03037,1.03346,1.13679,0.958217,0.8917649999999999,0.961749,0.985893,0.890258,1.01021,1.02291
4918,4918,4918,16581,16581,16581,16581,16581,St Johns,12/29/2016,1.04488,1.01755,1.13679,0.990324,0.8917649999999999,0.947947,0.950279,0.890258,0.982194,1.02291
4919,4919,4919,17284,17284,17284,17284,17284,St Johns,12/31/2016,1.04734,1.05649,1.12789,0.990324,0.8917649999999999,0.954036,0.970246,0.914259,0.982194,1.02291
4920,4920,4920,19820,19820,19820,19820,19820,St Josephs,01/07/2017,1.00311,1.02504,1.10935,0.937255,1.06996,1.02574,1.00623,0.971386,1.05943,0.970658
4921,4921,4921,20879,20879,20879,20879,20879,St Josephs,01/10/2017,1.00296,0.961727,1.10935,0.944178,1.06996,1.00897,1.01079,0.971386,1.02973,0.970658
4922,4922,4922,22291,22291,22291,22291,22291,St Josephs,01/14/2017,0.997769,0.915654,1.07836,0.944178,1.06996,1.01085,1.02365,0.982456,1.02973,0.970658
4923,4923,4923,23368,23368,23368,23368,23368,St Josephs,01/17/2017,0.986698,0.917825,1.0406799999999998,0.944178,1.06996,1.00236,0.904261,0.967615,1.02973,0.970658
4924,4924,4924,682,682,682,682,682,St Josephs,11/12/2016,0.0,0.0,0.0,0.0,1.06996,0.0,0.0,0.0,0.0,0.970658
4925,4925,4925,1202,1202,1202,1202,1202,St Josephs,11/14/2016,0.987813,0.987813,0.987813,0.0,1.06996,0.974984,0.974984,0.974984,0.0,0.970658
4926,4926,4926,2525,2525,2525,2525,2525,St Josephs,11/18/2016,1.09654,1.09654,1.09654,0.0,1.06996,0.954395,0.954395,0.954395,0.0,0.970658
4927,4927,4927,3258,3258,3258,3258,3258,St Josephs,11/20/2016,1.05442,1.05442,1.09654,0.969449,1.06996,0.8960290000000001,0.8960290000000001,0.954395,0.7782899999999999,0.970658
4928,4928,4928,3641,3641,3641,3641,3641,St Josephs,11/21/2016,1.0213299999999998,1.03339,1.09654,0.945739,1.06996,0.946685,0.936509,0.954395,0.938935,0.970658
4929,4929,4929,6823,6823,6823,6823,6823,St Josephs,11/30/2016,1.00744,0.945804,1.09654,0.945804,1.06996,0.974226,0.987943,0.954395,0.987943,0.970658
4930,4930,4930,7851,7851,7851,7851,7851,St Josephs,12/03/2016,1.02168,0.986514,1.09769,0.945804,1.06996,1.0076200000000002,1.12744,1.02732,0.987943,0.970658
4931,4931,4931,10710,10710,10710,10710,10710,St Josephs,12/11/2016,0.992576,0.950613,1.09769,0.91354,1.06996,1.04291,1.18331,1.02732,1.05463,0.970658
4932,4932,4932,11771,11771,11771,11771,11771,St Josephs,12/14/2016,0.988194,0.955153,1.09769,0.923098,1.06996,1.03017,1.1262299999999998,1.02732,1.03186,0.970658
4933,4933,4933,13160,13160,13160,13160,13160,St Josephs,12/18/2016,0.994743,0.941933,1.09769,0.94385,1.06996,1.01957,1.04302,1.02732,1.01574,0.970658
4934,4934,4934,14561,14561,14561,14561,14561,St Josephs,12/22/2016,0.996593,1.00571,1.09769,0.953685,1.06996,1.03154,1.00571,1.02732,1.03332,0.970658
4935,4935,4935,16992,16992,16992,16992,16992,St Josephs,12/30/2016,1.0135299999999998,1.07865,1.11649,0.953685,1.06996,1.0085,0.952809,0.965795,1.03332,0.970658
4936,4936,4936,17330,17330,17330,17330,17330,St Josephs,12/31/2016,1.01816,1.08901,1.10935,0.953685,1.06996,1.00767,0.97166,0.971386,1.03332,0.970658
4937,4937,4937,18956,18956,18956,18956,18956,St Marys,01/05/2017,1.18079,1.13284,1.22053,1.09127,1.15455,0.917311,0.867814,0.917597,0.916667,0.960272
4938,4938,4938,19657,19657,19657,19657,19657,St Marys,01/07/2017,1.18805,1.1658,1.2267,1.09127,1.15455,0.928692,0.974093,0.933494,0.916667,0.960272
4939,4939,4939,21413,21413,21413,21413,21413,St Marys,01/12/2017,1.17661,1.18194,1.2267,1.0759999999999998,1.15455,0.922666,0.984952,0.933494,0.900915,0.960272
4940,4940,4940,22115,22115,22115,22115,22115,St Marys,01/14/2017,1.17727,1.16812,1.22476,1.09735,1.15455,0.898341,0.819826,0.932017,0.841657,0.960272
4941,4941,4941,23169,23169,23169,23169,23169,St Marys,01/17/2017,1.16347,1.05156,1.22476,1.07453,1.15455,0.92178,0.89355,0.932017,0.906925,0.960272
4942,4942,4942,22,22,22,22,22,St Marys,11/11/2016,0.0,0.0,0.0,0.0,1.15455,0.0,0.0,0.0,0.0,0.960272
4943,4943,4943,1755,1755,1755,1755,1755,St Marys,11/16/2016,1.3784299999999998,1.3784299999999998,1.3784299999999998,0.0,1.15455,1.07211,1.07211,1.07211,0.0,0.960272
4944,4944,4944,2808,2808,2808,2808,2808,St Marys,11/19/2016,1.4700799999999998,1.4700799999999998,1.4700799999999998,0.0,1.15455,1.03906,1.03906,1.03906,0.0,0.960272
4945,4945,4945,3863,3863,3863,3863,3863,St Marys,11/22/2016,1.31301,1.31301,1.4700799999999998,0.983871,1.15455,1.00039,1.00039,1.03906,0.919355,0.960272
4946,4946,4946,5616,5616,5616,5616,5616,St Marys,11/27/2016,1.30027,1.277,1.40134,0.983871,1.15455,0.99961,0.97802,1.02524,0.919355,0.960272
4947,4947,4947,6669,6669,6669,6669,6669,St Marys,11/30/2016,1.29589,1.17402,1.40134,1.12746,1.15455,1.01073,0.990912,1.02524,0.987553,0.960272
4948,4948,4948,9477,9477,9477,9477,9477,St Marys,12/08/2016,1.27099,1.22662,1.40134,1.13013,1.15455,0.990033,0.979098,1.02524,0.951983,0.960272
4949,4949,4949,10532,10532,10532,10532,10532,St Marys,12/11/2016,1.19586,1.05034,1.2412299999999998,1.13013,1.15455,0.988973,0.97415,1.01451,0.951983,0.960272
4950,4950,4950,11585,11585,11585,11585,11585,St Marys,12/14/2016,1.2117,1.0702200000000002,1.25695,1.13013,1.15455,0.96936,0.899834,0.978999,0.951983,0.960272
4951,4951,4951,13691,13691,13691,13691,13691,St Marys,12/20/2016,1.20949,1.08915,1.24651,1.13013,1.15455,0.954489,0.884933,0.955658,0.951983,0.960272
4952,4952,4952,14394,14394,14394,14394,14394,St Marys,12/22/2016,1.1955,1.19467,1.22173,1.13013,1.15455,0.932494,0.8,0.924675,0.951983,0.960272
4953,4953,4953,16498,16498,16498,16498,16498,St Marys,12/29/2016,1.1942700000000002,1.14722,1.21684,1.13013,1.15455,0.915992,0.7719630000000001,0.903324,0.951983,0.960272
4954,4954,4954,17204,17204,17204,17204,17204,St Marys,12/31/2016,1.17533,1.07773,1.21684,1.09127,1.15455,0.907734,0.774145,0.903324,0.916667,0.960272
4955,4955,4955,19909,19909,19909,19909,19909,St Peters,01/07/2017,0.953747,0.932674,0.972284,0.937024,0.960987,0.95937,0.888726,0.962798,0.956278,0.971252
4956,4956,4956,20631,20631,20631,20631,20631,St Peters,01/09/2017,0.944725,0.8857719999999999,0.972284,0.922925,0.960987,0.952057,0.8857719999999999,0.962798,0.94356,0.971252
4957,4957,4957,22746,22746,22746,22746,22746,St Peters,01/15/2017,0.943165,0.9146,0.965421,0.922925,0.960987,0.946112,0.854626,0.948918,0.94356,0.971252
